SA3 code,Year,Population
30503.0,2020,101835.0
30503.0,2021,101823.0
30503.0,2022,104120.0
30503.0,2023,108196.0
30504.0,2001,47397.0
30504.0,2002,48532.0
30504.0,2003,49697.0
30504.0,2004,50448.0
30504.0,2005,51588.0
30504.0,2006,52636.0
30504.0,2007,53448.0
30504.0,2008,54465.0
30504.0,2009,55379.0
30504.0,2010,56076.0
30504.0,2011,56714.0
30504.0,2012,57129.0
30504.0,2013,57782.0
30504.0,2014,58144.0
30504.0,2015,58390.0
30504.0,2016,58896.0
30504.0,2017,60063.0
30504.0,2018,61048.0
30504.0,2019,61895.0
30504.0,2020,62215.0
30504.0,2021,61361.0
30504.0,2022,62102.0
30504.0,2023,64443.0
30601.0,2001,34441.0
30601.0,2002,35114.0
30601.0,2003,36403.0
30601.0,2004,37777.0
30601.0,2005,39192.0
30601.0,2006,40929.0
30601.0,2007,42586.0
30601.0,2008,44360.0
30601.0,2009,46366.0
30601.0,2010,47821.0
30601.0,2011,48946.0
30601.0,2012,50415.0
30601.0,2013,51477.0
30601.0,2014,52360.0
30601.0,2015,53223.0
30601.0,2016,54297.0
30601.0,2017,55430.0
30601.0,2018,56440.0
30601.0,2019,57291.0
30601.0,2020,58114.0
30601.0,2021,58571.0
30601.0,2022,59912.0
30601.0,2023,61524.0
30602.0,2001,77296.0
30602.0,2002,78577.0
30602.0,2003,80326.0
30602.0,2004,82060.0
30602.0,2005,84475.0
30602.0,2006,87274.0
30602.0,2007,89914.0
30602.0,2008,93312.0
30602.0,2009,95921.0
30602.0,2010,97507.0
30602.0,2011,98559.0
30602.0,2012,100115.0
30602.0,2013,101729.0
30602.0,2014,102683.0
30602.0,2015,103230.0
30602.0,2016,103784.0
30602.0,2017,104844.0
30602.0,2018,105700.0
30602.0,2019,106253.0
30602.0,2020,106932.0
30602.0,2021,106973.0
30602.0,2022,108335.0
30602.0,2023,110137.0
30603.0,2001,35408.0
30603.0,2002,35300.0
30603.0,2003,35318.0
30603.0,2004,35257.0
30603.0,2005,35203.0
30603.0,2006,34711.0
30603.0,2007,34955.0
30603.0,2008,35001.0
30603.0,2009,34971.0
30603.0,2010,34921.0
30603.0,2011,34718.0
30603.0,2012,35034.0
30603.0,2013,35194.0
30603.0,2014,35263.0
30603.0,2015,35284.0
30603.0,2016,35481.0
30603.0,2017,35637.0
30603.0,2018,35755.0
30603.0,2019,35790.0
30603.0,2020,35878.0
30603.0,2021,35814.0
30603.0,2022,35962.0
30603.0,2023,36349.0
30604.0,2001,10224.0
30604.0,2002,10404.0
30604.0,2003,10490.0
30604.0,2004,10420.0
30604.0,2005,10362.0
30604.0,2006,10487.0
30604.0,2007,10703.0
30604.0,2008,10921.0
30604.0,2009,11040.0
30604.0,2010,11066.0
30604.0,2011,11138.0
30604.0,2012,11286.0
30604.0,2013,11485.0
30604.0,2014,11657.0
30604.0,2015,11769.0
30604.0,2016,11957.0
30604.0,2017,12125.0
30604.0,2018,12122.0
30604.0,2019,12229.0
30604.0,2020,12287.0
30604.0,2021,12356.0
30604.0,2022,12571.0
30604.0,2023,12735.0
30605.0,2001,34473.0
30605.0,2002,34876.0
30605.0,2003,35249.0
30605.0,2004,35491.0
30605.0,2005,35848.0
30605.0,2006,36362.0
30605.0,2007,37103.0
30605.0,2008,37972.0
30605.0,2009,38625.0
30605.0,2010,39053.0
30605.0,2011,39420.0
30605.0,2012,39849.0
30605.0,2013,40328.0
30605.0,2014,40664.0
30605.0,2015,40893.0
30605.0,2016,41165.0
30605.0,2017,41645.0
30605.0,2018,42192.0
30605.0,2019,42576.0
30605.0,2020,43051.0
30605.0,2021,43351.0
30605.0,2022,43884.0
30605.0,2023,44621.0
30701.0,2001,41698.0
30701.0,2002,41665.0
30701.0,2003,41584.0
30701.0,2004,41386.0
30701.0,2005,41299.0
30701.0,2006,41480.0
30701.0,2007,41935.0
30701.0,2008,42643.0
30701.0,2009,43192.0
30701.0,2010,43820.0
30701.0,2011,44502.0
30701.0,2012,44731.0
30701.0,2013,45087.0
30701.0,2014,45271.0
30701.0,2015,45154.0
30701.0,2016,44866.0
30701.0,2017,44947.0
30701.0,2018,44810.0
30701.0,2019,44757.0
30701.0,2020,44780.0
30701.0,2021,44716.0
30701.0,2022,44956.0
30701.0,2023,45337.0
30702.0,2001,38228.0
30702.0,2002,38332.0
30702.0,2003,38278.0
30702.0,2004,38461.0
30702.0,2005,38778.0
30702.0,2006,39019.0
30702.0,2007,39337.0
30702.0,2008,39846.0
30702.0,2009,40446.0
30702.0,2010,40818.0
30702.0,2011,41409.0
30702.0,2012,41947.0
30702.0,2013,42519.0
30702.0,2014,42776.0
30702.0,2015,42748.0
30702.0,2016,42836.0
30702.0,2017,43100.0
30702.0,2018,43247.0
30702.0,2019,43375.0
30702.0,2020,43377.0
30702.0,2021,43418.0
30702.0,2022,43694.0
30702.0,2023,44295.0
30703.0,2001,34893.0
30703.0,2002,35279.0
30703.0,2003,35548.0
30703.0,2004,35747.0
30703.0,2005,36116.0
30703.0,2006,36611.0
30703.0,2007,37243.0
30703.0,2008,37860.0
30703.0,2009,38535.0
30703.0,2010,38930.0
30703.0,2011,39349.0
30703.0,2012,39789.0
30703.0,2013,40380.0
30703.0,2014,40495.0
30703.0,2015,40511.0
30703.0,2016,40699.0
30703.0,2017,41059.0
30703.0,2018,41316.0
30703.0,2019,41455.0
30703.0,2020,41626.0
30703.0,2021,41902.0
30703.0,2022,42342.0
30703.0,2023,42859.0
30801.0,2001,25595.0
30801.0,2002,26041.0
30801.0,2003,26506.0
30801.0,2004,27084.0
30801.0,2005,27576.0
30801.0,2006,28151.0
30801.0,2007,28498.0
30801.0,2008,29006.0
30801.0,2009,29648.0
30801.0,2010,30039.0
30801.0,2011,30517.0
30801.0,2012,30725.0
30801.0,2013,30768.0
30801.0,2014,30588.0
30801.0,2015,30132.0
30801.0,2016,29689.0
30801.0,2017,29570.0
30801.0,2018,29571.0
30801.0,2019,29579.0
30801.0,2020,29544.0
30801.0,2021,29338.0
30801.0,2022,29589.0
30801.0,2023,30054.0
30803.0,2001,96343.0
30803.0,2002,97397.0
30803.0,2003,98779.0
30803.0,2004,100579.0
30803.0,2005,101940.0
30803.0,2006,103747.0
30803.0,2007,105824.0
30803.0,2008,107679.0
30803.0,2009,109922.0
30803.0,2010,111099.0
30803.0,2011,112333.0
30803.0,2012,114936.0
30803.0,2013,117024.0
30803.0,2014,118199.0
30803.0,2015,118605.0
30803.0,2016,118272.0
30803.0,2017,118774.0
30803.0,2018,119356.0
30803.0,2019,120390.0
30803.0,2020,121558.0
30803.0,2021,122759.0
30803.0,2022,124497.0
30803.0,2023,126423.0
30804.0,2001,15534.0
30804.0,2002,15328.0
30804.0,2003,15136.0
30804.0,2004,14959.0
30804.0,2005,14913.0
30804.0,2006,15026.0
30804.0,2007,14883.0
30804.0,2008,14880.0
30804.0,2009,14941.0
30804.0,2010,14855.0
30804.0,2011,14812.0
30804.0,2012,14852.0
30804.0,2013,14948.0
30804.0,2014,14860.0
30804.0,2015,14707.0
30804.0,2016,14570.0
30804.0,2017,14573.0
30804.0,2018,14525.0
30804.0,2019,14581.0
30804.0,2020,14587.0
30804.0,2021,14657.0
30804.0,2022,14778.0
30804.0,2023,14919.0
30805.0,2001,45479.0
30805.0,2002,46592.0
30805.0,2003,47860.0
30805.0,2004,49517.0
30805.0,2005,50587.0
30805.0,2006,52051.0
30805.0,2007,53587.0
30805.0,2008,55425.0
30805.0,2009,57046.0
30805.0,2010,57697.0
30805.0,2011,59461.0
30805.0,2012,60521.0
30805.0,2013,62158.0
30805.0,2014,63367.0
30805.0,2015,63697.0
30805.0,2016,63017.0
30805.0,2017,62859.0
30805.0,2018,63077.0
30805.0,2019,63495.0
30805.0,2020,63890.0
30805.0,2021,64275.0
30805.0,2022,65302.0
30805.0,2023,66835.0
30901.0,2001,55021.0
30901.0,2002,56007.0
30901.0,2003,56560.0
30901.0,2004,56979.0
30901.0,2005,57082.0
30901.0,2006,57709.0
30901.0,2007,58461.0
30901.0,2008,58826.0
30901.0,2009,59837.0
30901.0,2010,60527.0
30901.0,2011,60897.0
30901.0,2012,61961.0
30901.0,2013,62718.0
30901.0,2014,63230.0
30901.0,2015,63659.0
30901.0,2016,64301.0
30901.0,2017,64992.0
30901.0,2018,65702.0
30901.0,2019,66176.0
30901.0,2020,67085.0
30901.0,2021,67242.0
30901.0,2022,68468.0
30901.0,2023,70524.0
30902.0,2001,46646.0
30902.0,2002,47994.0
30902.0,2003,49091.0
30902.0,2004,49517.0
30902.0,2005,49869.0
30902.0,2006,50362.0
30902.0,2007,50842.0
30902.0,2008,50947.0
30902.0,2009,51269.0
30902.0,2010,51653.0
30902.0,2011,52242.0
30902.0,2012,53042.0
30902.0,2013,53572.0
30902.0,2014,53886.0
30902.0,2015,54378.0
30902.0,2016,55111.0
30902.0,2017,55682.0
30902.0,2018,56317.0
30902.0,2019,57167.0
30902.0,2020,57987.0
30902.0,2021,58186.0
30902.0,2022,58828.0
30902.0,2023,60298.0
30903.0,2001,52268.0
30903.0,2002,53837.0
30903.0,2003,55190.0
30903.0,2004,56153.0
30903.0,2005,56747.0
30903.0,2006,57566.0
30903.0,2007,58443.0
30903.0,2008,59430.0
30903.0,2009,60640.0
30903.0,2010,61451.0
30903.0,2011,62272.0
30903.0,2012,63505.0
30903.0,2013,64967.0
30903.0,2014,66129.0
30903.0,2015,67117.0
30903.0,2016,68258.0
30903.0,2017,68819.0
30903.0,2018,69067.0
30903.0,2019,69739.0
30903.0,2020,70100.0
30903.0,2021,70091.0
30903.0,2022,70883.0
30903.0,2023,72319.0
30904.0,2001,14088.0
30904.0,2002,14509.0
30904.0,2003,15291.0
30904.0,2004,15762.0
30904.0,2005,16198.0
30904.0,2006,16487.0
30904.0,2007,16929.0
30904.0,2008,17087.0
30904.0,2009,17447.0
30904.0,2010,17669.0
30904.0,2011,17713.0
30904.0,2012,17864.0
30904.0,2013,18046.0
30904.0,2014,18422.0
30904.0,2015,18633.0
30904.0,2016,18970.0
30904.0,2017,19257.0
30904.0,2018,19602.0
30904.0,2019,19912.0
30904.0,2020,20156.0
30904.0,2021,20347.0
30904.0,2022,20644.0
30904.0,2023,20966.0
30905.0,2001,23934.0
30905.0,2002,24620.0
30905.0,2003,25679.0
30905.0,2004,26491.0
30905.0,2005,27027.0
30905.0,2006,27864.0
30905.0,2007,29088.0
30905.0,2008,29954.0
30905.0,2009,30759.0
30905.0,2010,31556.0
30905.0,2011,32158.0
30905.0,2012,32680.0
30905.0,2013,33079.0
30905.0,2014,33620.0
30905.0,2015,34110.0
30905.0,2016,34431.0
30905.0,2017,35056.0
30905.0,2018,35440.0
30905.0,2019,35796.0
30905.0,2020,36168.0
30905.0,2021,36504.0
30905.0,2022,36927.0
30905.0,2023,37482.0
30906.0,2001,45036.0
30906.0,2002,47470.0
30906.0,2003,50623.0
30906.0,2004,52843.0
30906.0,2005,54632.0
30906.0,2006,56573.0
30906.0,2007,58659.0
30906.0,2008,60538.0
30906.0,2009,62427.0
30906.0,2010,63883.0
30906.0,2011,64888.0
30906.0,2012,66113.0
30906.0,2013,67378.0
30906.0,2014,68089.0
30906.0,2015,68691.0
30906.0,2016,69282.0
30906.0,2017,69882.0
30906.0,2018,70509.0
30906.0,2019,70681.0
30906.0,2020,70786.0
30906.0,2021,70687.0
30906.0,2022,71173.0
30906.0,2023,72380.0
30907.0,2001,45959.0
30907.0,2002,49360.0
30907.0,2003,52961.0
30907.0,2004,56573.0
30907.0,2005,62118.0
30907.0,2006,67191.0
30907.0,2007,74755.0
30907.0,2008,82400.0
30907.0,2009,88638.0
30907.0,2010,92978.0
30907.0,2011,97113.0
30907.0,2012,102338.0
30907.0,2013,107520.0
30907.0,2014,111943.0
30907.0,2015,117043.0
30907.0,2016,124550.0
30907.0,2017,131987.0
30907.0,2018,140202.0
30907.0,2019,147617.0
30907.0,2020,154661.0
30907.0,2021,160692.0
30907.0,2022,167763.0
30907.0,2023,174709.0
30908.0,2001,29690.0
30908.0,2002,32574.0
30908.0,2003,35706.0
30908.0,2004,38862.0
30908.0,2005,40908.0
30908.0,2006,42313.0
30908.0,2007,44277.0
30908.0,2008,45437.0
30908.0,2009,46207.0
30908.0,2010,46511.0
30908.0,2011,47200.0
30908.0,2012,48099.0
30908.0,2013,49041.0
30908.0,2014,49864.0
30908.0,2015,50714.0
30908.0,2016,51381.0
30908.0,2017,52237.0
30908.0,2018,53215.0
30908.0,2019,53943.0
30908.0,2020,54506.0
30908.0,2021,54628.0
30908.0,2022,55265.0
30908.0,2023,56582.0
30909.0,2001,46673.0
30909.0,2002,47752.0
30909.0,2003,48415.0
30909.0,2004,49262.0
30909.0,2005,50095.0
30909.0,2006,51573.0
30909.0,2007,52550.0
30909.0,2008,53693.0
30909.0,2009,55278.0
30909.0,2010,56449.0
30909.0,2011,56993.0
30909.0,2012,57908.0
30909.0,2013,58712.0
30909.0,2014,59259.0
30909.0,2015,60082.0
30909.0,2016,60937.0
30909.0,2017,62506.0
30909.0,2018,63509.0
30909.0,2019,64232.0
30909.0,2020,65194.0
30909.0,2021,65391.0
30909.0,2022,66171.0
30909.0,2023,67751.0
30910.0,2001,30862.0
30910.0,2002,31354.0
30910.0,2003,32597.0
30910.0,2004,33518.0
30910.0,2005,34257.0
30910.0,2006,34935.0
30910.0,2007,35814.0
30910.0,2008,36287.0
30910.0,2009,36631.0
30910.0,2010,36953.0
30910.0,2011,37290.0
30910.0,2012,38562.0
30910.0,2013,39534.0
30910.0,2014,40510.0
30910.0,2015,41589.0
30910.0,2016,42712.0
30910.0,2017,43593.0
30910.0,2018,44100.0
30910.0,2019,44692.0
30910.0,2020,45403.0
30910.0,2021,45723.0
30910.0,2022,47195.0
30910.0,2023,49477.0
31001.0,2001,51476.0
31001.0,2002,53282.0
31001.0,2003,55638.0
31001.0,2004,57682.0
31001.0,2005,58542.0
31001.0,2006,59318.0
31001.0,2007,60618.0
31001.0,2008,62034.0
31001.0,2009,63380.0
31001.0,2010,64801.0
31001.0,2011,66190.0
31001.0,2012,68185.0
31001.0,2013,70115.0
31001.0,2014,71565.0
31001.0,2015,73163.0
31001.0,2016,75122.0
31001.0,2017,76557.0
31001.0,2018,77855.0
31001.0,2019,78832.0
31001.0,2020,79505.0
31001.0,2021,80183.0
31001.0,2022,81016.0
31001.0,2023,83555.0
31002.0,2001,47490.0
31002.0,2002,47888.0
31002.0,2003,48597.0
31002.0,2004,49281.0
31002.0,2005,50769.0
31002.0,2006,52096.0
31002.0,2007,53092.0
31002.0,2008,54352.0
31002.0,2009,56098.0
31002.0,2010,57484.0
31002.0,2011,58452.0
31002.0,2012,59434.0
31002.0,2013,60880.0
31002.0,2014,62212.0
31002.0,2015,62853.0
31002.0,2016,64151.0
31002.0,2017,64853.0
31002.0,2018,65830.0
31002.0,2019,66801.0
31002.0,2020,67495.0
31002.0,2021,68411.0
31002.0,2022,70037.0
31002.0,2023,71752.0
31003.0,2001,80660.0
31003.0,2002,81786.0
31003.0,2003,83043.0
31003.0,2004,84443.0
31003.0,2005,86051.0
31003.0,2006,87703.0
31003.0,2007,89399.0
31003.0,2008,91667.0
31003.0,2009,94430.0
31003.0,2010,96323.0
31003.0,2011,97917.0
31003.0,2012,100250.0
31003.0,2013,102275.0
31003.0,2014,103796.0
31003.0,2015,105558.0
31003.0,2016,107417.0
31003.0,2017,109053.0
31003.0,2018,110880.0
31003.0,2019,113351.0
31003.0,2020,115533.0
31003.0,2021,117812.0
31003.0,2022,121480.0
31003.0,2023,125166.0
31004.0,2001,37562.0
31004.0,2002,38778.0
31004.0,2003,40203.0
31004.0,2004,42437.0
31004.0,2005,46199.0
31004.0,2006,49298.0
31004.0,2007,53664.0
31004.0,2008,57544.0
31004.0,2009,61848.0
31004.0,2010,65176.0
31004.0,2011,68493.0
31004.0,2012,72219.0
31004.0,2013,76062.0
31004.0,2014,80097.0
31004.0,2015,83323.0
31004.0,2016,87012.0
31004.0,2017,90593.0
31004.0,2018,94616.0
31004.0,2019,99456.0
31004.0,2020,103574.0
31004.0,2021,107223.0
31004.0,2022,112400.0
31004.0,2023,116850.0
31101.0,2001,9977.0
31101.0,2002,10205.0
31101.0,2003,10449.0
31101.0,2004,10741.0
31101.0,2005,11063.0
31101.0,2006,11314.0
31101.0,2007,11566.0
31101.0,2008,11807.0
31101.0,2009,12223.0
31101.0,2010,12512.0
31101.0,2011,12705.0
31101.0,2012,12933.0
31101.0,2013,13283.0
31101.0,2014,13747.0
31101.0,2015,13953.0
31101.0,2016,14196.0
31101.0,2017,14424.0
31101.0,2018,14613.0
31101.0,2019,14691.0
31101.0,2020,14857.0
31101.0,2021,14913.0
31101.0,2022,15235.0
31101.0,2023,15672.0
31102.0,2001,30985.0
31102.0,2002,31688.0
31102.0,2003,32464.0
31102.0,2004,33227.0
31102.0,2005,34082.0
31102.0,2006,34908.0
31102.0,2007,35405.0
31102.0,2008,36226.0
31102.0,2009,37205.0
31102.0,2010,38150.0
31102.0,2011,38971.0
31102.0,2012,39855.0
31102.0,2013,40665.0
31102.0,2014,41314.0
31102.0,2015,41777.0
31102.0,2016,42392.0
31102.0,2017,43029.0
31102.0,2018,43715.0
31102.0,2019,44828.0
31102.0,2020,46105.0
31102.0,2021,46995.0
31102.0,2022,48645.0
31102.0,2023,50622.0
31103.0,2001,61411.0
31103.0,2002,62466.0
31103.0,2003,63612.0
31103.0,2004,64805.0
31103.0,2005,65663.0
31103.0,2006,67512.0
31103.0,2007,69292.0
31103.0,2008,71088.0
31103.0,2009,72819.0
31103.0,2010,73812.0
31103.0,2011,75125.0
31103.0,2012,77165.0
31103.0,2013,78966.0
31103.0,2014,80288.0
31103.0,2015,81401.0
31103.0,2016,82754.0
31103.0,2017,84718.0
31103.0,2018,86671.0
31103.0,2019,89392.0
31103.0,2020,92273.0
31103.0,2021,95375.0
31103.0,2022,100194.0
31103.0,2023,105848.0
31104.0,2001,25159.0
31104.0,2002,26689.0
31104.0,2003,28046.0
31104.0,2004,29672.0
31104.0,2005,31062.0
31104.0,2006,32002.0
31104.0,2007,33363.0
31104.0,2008,34804.0
31104.0,2009,36285.0
31104.0,2010,37251.0
31104.0,2011,38333.0
31104.0,2012,39977.0
31104.0,2013,41651.0
31104.0,2014,43116.0
31104.0,2015,45039.0
31104.0,2016,47074.0
31104.0,2017,49686.0
31104.0,2018,52771.0
31104.0,2019,56323.0
31104.0,2020,59561.0
31104.0,2021,62626.0
31104.0,2022,67109.0
31104.0,2023,70937.0
31105.0,2001,45987.0
31105.0,2002,47153.0
31105.0,2003,47930.0
31105.0,2004,48888.0
31105.0,2005,49853.0
31105.0,2006,50742.0
31105.0,2007,51884.0
31105.0,2008,53113.0
31105.0,2009,54688.0
31105.0,2010,55877.0
31105.0,2011,56955.0
31105.0,2012,58210.0
31105.0,2013,59132.0
31105.0,2014,59911.0
31105.0,2015,60826.0
31105.0,2016,62065.0
31105.0,2017,63070.0
31105.0,2018,63831.0
31105.0,2019,64433.0
31105.0,2020,64952.0
31105.0,2021,65408.0
31105.0,2022,66565.0
31105.0,2023,68226.0
31106.0,2001,70809.0
31106.0,2002,71519.0
31106.0,2003,72024.0
31106.0,2004,72569.0
31106.0,2005,73245.0
31106.0,2006,73952.0
31106.0,2007,74466.0
31106.0,2008,75397.0
31106.0,2009,76375.0
31106.0,2010,77099.0
31106.0,2011,78090.0
31106.0,2012,78767.0
31106.0,2013,80131.0
31106.0,2014,80518.0
31106.0,2015,80299.0
31106.0,2016,80226.0
31106.0,2017,80599.0
31106.0,2018,80781.0
31106.0,2019,80979.0
31106.0,2020,80930.0
31106.0,2021,80269.0
31106.0,2022,80546.0
31106.0,2023,82140.0
31201.0,2001,30340.0
31201.0,2002,30930.0
31201.0,2003,31463.0
31201.0,2004,31745.0
31201.0,2005,32339.0
31201.0,2006,33046.0
31201.0,2007,33824.0
31201.0,2008,34585.0
31201.0,2009,35365.0
31201.0,2010,35860.0
31201.0,2011,36427.0
31201.0,2012,36835.0
31201.0,2013,36799.0
31201.0,2014,36065.0
31201.0,2015,35218.0
31201.0,2016,34290.0
31201.0,2017,34289.0
31201.0,2018,34514.0
31201.0,2019,35054.0
31201.0,2020,35799.0
31201.0,2021,36363.0
31201.0,2022,37015.0
31201.0,2023,37722.0
31202.0,2001,89337.0
31202.0,2002,91554.0
31202.0,2003,93642.0
31202.0,2004,96285.0
31202.0,2005,99901.0
31202.0,2006,103567.0
31202.0,2007,106026.0
31202.0,2008,108644.0
31202.0,2009,111455.0
31202.0,2010,113669.0
31202.0,2011,115960.0
31202.0,2012,117495.0
31202.0,2013,118878.0
31202.0,2014,118916.0
31202.0,2015,118292.0
31202.0,2016,117218.0
31202.0,2017,117513.0
31202.0,2018,118352.0
31202.0,2019,119529.0
31202.0,2020,121395.0
31202.0,2021,123148.0
31202.0,2022,124950.0
31202.0,2023,126907.0
31203.0,2001,15225.0
31203.0,2002,15656.0
31203.0,2003,16078.0
31203.0,2004,16463.0
31203.0,2005,17052.0
31203.0,2006,17581.0
31203.0,2007,17953.0
31203.0,2008,18384.0
31203.0,2009,18710.0
31203.0,2010,18938.0
31203.0,2011,19177.0
31203.0,2012,19906.0
31203.0,2013,20598.0
31203.0,2014,21083.0
31203.0,2015,21464.0
31203.0,2016,21791.0
31203.0,2017,22274.0
31203.0,2018,22660.0
31203.0,2019,22985.0
31203.0,2020,23447.0
31203.0,2021,23698.0
31203.0,2022,24238.0
31203.0,2023,25014.0
31301.0,2001,23913.0
31301.0,2002,24716.0
31301.0,2003,25401.0
31301.0,2004,26170.0
31301.0,2005,26782.0
31301.0,2006,27689.0
31301.0,2007,28621.0
31301.0,2008,29531.0
31301.0,2009,30395.0
31301.0,2010,31005.0
31301.0,2011,31455.0
31301.0,2012,32203.0
31301.0,2013,32734.0
31301.0,2014,33179.0
31301.0,2015,33397.0
31301.0,2016,33882.0
31301.0,2017,34483.0
31301.0,2018,35267.0
31301.0,2019,36003.0
31301.0,2020,36774.0
31301.0,2021,37510.0
31301.0,2022,38482.0
31301.0,2023,39190.0
31302.0,2001,40824.0
31302.0,2002,41660.0
31302.0,2003,43067.0
31302.0,2004,44947.0
31302.0,2005,46476.0
31302.0,2006,47820.0
31302.0,2007,50081.0
31302.0,2008,52809.0
31302.0,2009,55765.0
31302.0,2010,58637.0
31302.0,2011,60930.0
31302.0,2012,63295.0
31302.0,2013,65183.0
31302.0,2014,66710.0
31302.0,2015,68137.0
31302.0,2016,69586.0
31302.0,2017,71732.0
31302.0,2018,73930.0
31302.0,2019,76433.0
31302.0,2020,78885.0
31302.0,2021,81214.0
31302.0,2022,84585.0
31302.0,2023,88328.0
31303.0,2001,9627.0
31303.0,2002,9805.0
31303.0,2003,9879.0
31303.0,2004,10097.0
31303.0,2005,10307.0
31303.0,2006,10640.0
31303.0,2007,10675.0
31303.0,2008,10881.0
31303.0,2009,11256.0
31303.0,2010,11495.0
31303.0,2011,11684.0
31303.0,2012,12024.0
31303.0,2013,12538.0
31303.0,2014,13013.0
31303.0,2015,13360.0
31303.0,2016,13621.0
31303.0,2017,14007.0
31303.0,2018,14164.0
31303.0,2019,14409.0
31303.0,2020,14724.0
31303.0,2021,15108.0
31303.0,2022,15535.0
31303.0,2023,16028.0
31304.0,2001,42619.0
31304.0,2002,44046.0
31304.0,2003,45980.0
31304.0,2004,48881.0
31304.0,2005,51541.0
31304.0,2006,53154.0
31304.0,2007,55151.0
31304.0,2008,57048.0
31304.0,2009,58449.0
31304.0,2010,59636.0
31304.0,2011,60200.0
31304.0,2012,61186.0
31304.0,2013,62065.0
31304.0,2014,62825.0
31304.0,2015,63662.0
31304.0,2016,64722.0
31304.0,2017,65725.0
31304.0,2018,66930.0
31304.0,2019,68281.0
31304.0,2020,69487.0
31304.0,2021,70466.0
31304.0,2022,72327.0
31304.0,2023,74115.0
31305.0,2001,49479.0
31305.0,2002,50172.0
31305.0,2003,50968.0
31305.0,2004,51347.0
31305.0,2005,51946.0
31305.0,2006,52552.0
31305.0,2007,53876.0
31305.0,2008,55230.0
31305.0,2009,56521.0
31305.0,2010,57523.0
31305.0,2011,58310.0
31305.0,2012,59071.0
31305.0,2013,59711.0
31305.0,2014,60394.0
31305.0,2015,60922.0
31305.0,2016,61450.0
31305.0,2017,62062.0
31305.0,2018,62416.0
31305.0,2019,62895.0
31305.0,2020,63843.0
31305.0,2021,64679.0
31305.0,2022,65625.0
31305.0,2023,66730.0
31401.0,2001,63265.0
31401.0,2002,65768.0
31401.0,2003,68947.0
31401.0,2004,70602.0
31401.0,2005,72640.0
31401.0,2006,74374.0
31401.0,2007,76695.0
31401.0,2008,78478.0
31401.0,2009,80711.0
31401.0,2010,82127.0
31401.0,2011,83276.0
31401.0,2012,84605.0
31401.0,2013,85735.0
31401.0,2014,86741.0
31401.0,2015,87709.0
31401.0,2016,89164.0
31401.0,2017,89823.0
31401.0,2018,90388.0
31401.0,2019,90710.0
31401.0,2020,91201.0
31401.0,2021,91313.0
31401.0,2022,92325.0
31401.0,2023,93918.0
31402.0,2001,24221.0
31402.0,2002,25901.0
31402.0,2003,27993.0
31402.0,2004,30642.0
31402.0,2005,32964.0
31402.0,2006,34923.0
31402.0,2007,38590.0
31402.0,2008,42366.0
31402.0,2009,46213.0
31402.0,2010,49614.0
31402.0,2011,52846.0
31402.0,2012,56873.0
31402.0,2013,60609.0
31402.0,2014,64702.0
31402.0,2015,69401.0
31402.0,2016,74276.0
31402.0,2017,77808.0
31402.0,2018,81639.0
31402.0,2019,84925.0
31402.0,2020,87680.0
31402.0,2021,89816.0
31402.0,2022,93054.0
31402.0,2023,96019.0
31403.0,2001,33335.0
31403.0,2002,33777.0
31403.0,2003,34123.0
31403.0,2004,34575.0
31403.0,2005,34912.0
31403.0,2006,35136.0
31403.0,2007,35528.0
31403.0,2008,35986.0
31403.0,2009,36186.0
31403.0,2010,36507.0
31403.0,2011,36665.0
31403.0,2012,37319.0
31403.0,2013,37652.0
31403.0,2014,37909.0
31403.0,2015,38216.0
31403.0,2016,38510.0
31403.0,2017,38920.0
31403.0,2018,39305.0
31403.0,2019,39741.0
31403.0,2020,40140.0
31403.0,2021,40427.0
31403.0,2022,41068.0
31403.0,2023,42116.0
31501.0,2001,28022.0
31501.0,2002,28277.0
31501.0,2003,28379.0
31501.0,2004,28546.0
31501.0,2005,28724.0
31501.0,2006,28862.0
31501.0,2007,29598.0
31501.0,2008,30182.0
31501.0,2009,30687.0
31501.0,2010,31147.0
31501.0,2011,31624.0
31501.0,2012,31931.0
31501.0,2013,32366.0
31501.0,2014,32583.0
31501.0,2015,33091.0
31501.0,2016,33617.0
31501.0,2017,33548.0
31501.0,2018,33430.0
31501.0,2019,33284.0
31501.0,2020,33161.0
31501.0,2021,33057.0
31501.0,2022,33149.0
31501.0,2023,33463.0
31502.0,2001,33625.0
31502.0,2002,32993.0
31502.0,2003,32564.0
31502.0,2004,32137.0
31502.0,2005,32107.0
31502.0,2006,32049.0
31502.0,2007,32606.0
31502.0,2008,33436.0
31502.0,2009,33764.0
31502.0,2010,34124.0
31502.0,2011,34541.0
31502.0,2012,34301.0
31502.0,2013,33992.0
31502.0,2014,33208.0
31502.0,2015,32248.0
31502.0,2016,31000.0
31502.0,2017,30807.0
31502.0,2018,30760.0
31502.0,2019,30800.0
31502.0,2020,31034.0
31502.0,2021,31131.0
31502.0,2022,31100.0
31502.0,2023,31160.0
31503.0,2001,21974.0
31503.0,2002,21733.0
31503.0,2003,21235.0
31503.0,2004,20862.0
31503.0,2005,20586.0
31503.0,2006,20171.0
31503.0,2007,20047.0
31503.0,2008,20080.0
31503.0,2009,20170.0
31503.0,2010,20304.0
31503.0,2011,20466.0
31503.0,2012,20209.0
31503.0,2013,19849.0
31503.0,2014,19463.0
